BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0002239	BGC0002239	Acremonium sp. pyd gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Acremonium sp.	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreales incertae sedis,Acremonium,unclassified Acremonium
BGC0002250	BGC0002250	Pyrenophora tritici-repentis Pt-1C-BFP supercont1.3 genomic scaffold, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Pyrenophora tritici-repentis Pt-1C-BFP	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Pleosporaceae,Pyrenophora
BGC0002259	BGC0002259	Cordyceps militaris CM01 unplaced genomic scaffold CCM_S00001, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Cordyceps militaris CM01	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Cordycipitaceae,Cordyceps
BGC0002261	BGC0002261	Fusarium sp. RK97-94 DNA, lucilactaene biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Fusarium sp.	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium
BGC0002268	BGC0002268	Penicillium sp. strain PKI-1938 phenylfuropyridone biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Penicillium sp.	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0002270	BGC0002270	Metarhizium robertsii ARSEF 23 MAA_Scf_1, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Metarhizium robertsii ARSEF 23	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,Metarhizium
BGC0002275	BGC0002275	Aspergillus lacticoffeatus CBS 101883 unplaced genomic scaffold BO96scaffold_58, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Aspergillus niger CBS 101883	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0002296	BGC0002296	Moorena producens ASI16Jul14-2 vatiamide A-F gene cluster, complete sequence	T1PKS.PKS-like.T3PKS.NRPS	PKS-NRP_Hybrids	Moorena producens ASI16Jul14-2	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Oscillatoriaceae,Moorena
BGC0002297	BGC0002297	Phormidium sp. LP904c microcystin biosynthesis gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Phormidium sp. LP904c	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Oscillatoriaceae,Phormidium
BGC0002304	BGC0002304	Talaromyces variabilis strain HXQ-H-1 varicidin A and B biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Talaromyces variabilis	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Trichocomaceae,Talaromyces
BGC0002314	BGC0002314	Streptomyces sp. WAC 01529 chromosome, complete genome	NRPS.T3PKS	PKS-NRP_Hybrids	Streptomyces sp. WAC 01529	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002315	BGC0002315	Streptomyces sp. strain MA37 polyprenol-monophosphomannose synthase, glycosyl transferase, methyl transferase (accM), hypothetical protein, transcriptional regulator (accN), 3-hydroxyisobutyrate dehydrogenase (accO), transcriptional regulator, MerR family (accP), nucleotide phosphorylase, VOC family protein, maleyl pyruvate isomerase family myco-thiol dependent enzyme, LysR family transcriptional regulator (accI), hypothetical protein, molybdopterin-binding protein, hypothetical protein, ABC transporter ATP-binding protein (accH), ABC transporter ATP-binding protein (accI), Type II PKS cyclase (accL), sodium/hydrogen exchanger (accK), MarR family transcriptional regulator (accJ), sensor histidine kinase (accG), LuxR family DNA-binding response regulator (accF), cyclase/dehydrase (accD), acyl carrier protein (accC), beta-ketoacyl synthase (accB), beta-ketoacyl synthase (accA), AraC family transcriptional regulator (accR), antibiotic biosynthesis monooxygenase (accS), O-methyl transferase (accT), antibiotic biosynthesis monooxygenase (accU), halogenase (accV), O-methyl transferase (accW), phenylalanine-specific permease, glycoside hydrolase family 92 protein (accX), hypothetical protein, and pyruvate oxidase/decarboxylase (accY) genes, complete cds	T2PKS	PKSother	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002332	BGC0002332	UNVERIFIED: Candidatus Entotheonella sp. isolate TSWB2 cep gene cluster, partial sequence	T3PKS	PKSother	Candidatus Entotheonella sp.	Bacteria,Nitrospinae/Tectomicrobia group,Candidatus Tectomicrobia,Candidatus Entotheonella,unclassified Candidatus Entotheonella
BGC0002342	BGC0002342	Myxococcus xanthus strain Mx x48 myxolipoxazole/myxopyrimidinol biosynthetic gene cluster, complete sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Myxococcus xanthus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0002344	BGC0002344	Nonomuraea coxensis DSM 45129 chromosome, complete genome	T3PKS.NRPS	PKS-NRP_Hybrids	Nonomuraea coxensis DSM 45129	Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea
BGC0002350	BGC0002350	Streptomyces mobaraensis NBRC 13819 = DSM 40847 chromosome, complete genome	NRPS-like.T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces mobaraensis NBRC 13819 = DSM 40847	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002361	BGC0002361	Streptomyces sp. IB201691-2A2 scaffold00031, whole genome shotgun sequence	oligosaccharide.T2PKS	Others	Streptomyces sp. IB201691-2A2	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002362	BGC0002362	Micromonospora endolithica strain F-270-04 hypothetical protein gene, partial cds; hypothetical protein, type III polyketide synthase (losA), and hypothetical protein genes, complete cds; and hypothetical protein gene, partial cds	T3PKS	PKSother	Micromonospora endolithica	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
BGC0002365	BGC0002365	Streptomyces sp. strain SCSIO40010 fatty acid hydroxylase, polyketide synthase/non-ribosomal peptide synthetase, FAD-dependent oxidoreductase, alcohol dehydrogenase, and cytochrome P450 genes, complete cds	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002366	BGC0002366	Streptomyces sp. SCSIO 11863 enterion biosynthetic gene cluster, complete sequence	T2PKS	PKSother	Streptomyces sp. SCSIO 11863	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002369	BGC0002369	Actinomadura rubteroloni strain RB29 Contig_2, whole genome shotgun sequence	T2PKS	PKSother	Actinomadura rubteroloni	Bacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura
BGC0002373	BGC0002373	Streptomyces sp. strain UTZ13 genomic sequence, sequence	PKS-like.NRPS.betalactone	Others	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002374	BGC0002374	Streptomyces sp. strain HRS33	PKS-like.transAT-PKS	PKSother	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002381	BGC0002381	Streptomyces albus subsp. albus strain NRRL B-2362 contig4.1, whole genome shotgun sequence	prodigiosin	PKSother	Streptomyces albus subsp. albus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002383	BGC0002383	Streptomyces sp. SN-593 DNA, nearly complete genome	T2PKS	PKSother	Streptomyces sp. SN-593	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002385	BGC0002385	Streptomyces sp. strain B59 shuangdaolide biosynthetic gene cluster, complete sequence	PKS-like.transAT-PKS	PKSother	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002386	BGC0002386	Sorangium cellulosum So0157-2, complete genome	T1PKS.NRPS	PKS-NRP_Hybrids	Sorangium cellulosum So0157-2	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0002403	BGC0002403	Hordeum vulgare subsp. vulgare clone BAC 66C06, complete sequence	T3PKS	PKSother	Hordeum vulgare subsp. vulgare	Eukaryota,Viridiplantae,Streptophyta,Embryophyta,Tracheophyta,Spermatophyta,Magnoliopsida,Liliopsida,Poales,Poaceae,BOP clade,Pooideae,Triticodae,Triticeae,Hordeinae,Hordeum
BGC0002411	BGC0002411	Rivularia sp. PCC 7116, complete genome	NRPS-like.T1PKS.NRPS	PKS-NRP_Hybrids	Rivularia sp. PCC 7116	Bacteria,Cyanobacteria,Nostocales,Rivulariaceae,Rivularia,unclassified Rivularia (in: Bacteria)
BGC0002416	BGC0002416	Variovorax paradoxus strain P4B variobactin biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Variovorax paradoxus	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax
BGC0002417	BGC0002417	Variovorax paradoxus B4 chromosome 1, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Variovorax paradoxus B4	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax
BGC0002418	BGC0002418	Alcanivorax pacificus W11-5, complete genome	T1PKS.NRPS	PKS-NRP_Hybrids	Alcanivorax pacificus W11-5	Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax
BGC0002419	BGC0002419	Acidovorax citrulli AAC00-1, complete genome	T1PKS.NRPS	PKS-NRP_Hybrids	Acidovorax citrulli AAC00-1	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax
BGC0002420	BGC0002420	Variovorax paradoxus S110 chromosome 1, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Variovorax paradoxus S110	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax
BGC0002426	BGC0002426	Streptomyces sp. strain MST-144321	indole.T2PKS	Others	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002434	BGC0002434	Kitasatospora sp. strain S023 PoTeM biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Kitasatospora sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora,unclassified Kitasatospora
BGC0002443	BGC0002443	Streptomyces olivaceus mycemycin biosynthetic gene cluster, complete sequence	PKS-like	PKSother	Streptomyces olivaceus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002451	BGC0002451	Streptomyces sp. strain SYP-A7193 inthomycin biosynthesis gene cluster, complete sequence	NRPS-like.NRPS.transAT-PKS	PKS-NRP_Hybrids	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002453	BGC0002453	Streptomyces seoulensis strain A01 ansaseomycin gene cluster, complete sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Streptomyces seoulensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002454	BGC0002454	Streptomyces sp. NRRL S-4 venturicidin biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp. NRRL S-4	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002455	BGC0002455	Burkholderia gladioli putative lagriene biosynthetic gene cluster	PKS-like.T3PKS.transAT-PKS	PKSother	Burkholderia gladioli	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
BGC0002456	BGC0002456	Streptomyces sp. NBRC 109436 avm biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp. NBRC 109436	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002461	BGC0002461	Streptomyces aureus strain SP-371 hypothetical protein genes, complete cds; tjh gene cluster, complete sequence; and hypothetical protein gene, complete cds	T2PKS	PKSother	Streptomyces aureus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002477	BGC0002477	Streptomyces sp. CB00072 scaffold1, whole genome shotgun sequence	T2PKS	PKSother	Streptomyces sp. CB00072	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002478	BGC0002478	Streptomyces sp. CB02414 scaffold8, whole genome shotgun sequence	T2PKS	PKSother	Streptomyces sp. CB02414	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002479	BGC0002479	Streptomyces miharaensis strain MS-1242	NRPS-like.T1PKS	PKS-NRP_Hybrids	Streptomyces miharaensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002480	BGC0002480	Sphaerospermopsis sp. LEGE 00249 NODE_4_length_225832_cov_34.3344, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Sphaerospermopsis sp. LEGE 00249	Bacteria,Cyanobacteria,Nostocales,Aphanizomenonaceae,Sphaerospermopsis,unclassified Sphaerospermopsis
BGC0002497	BGC0002497	Streptomyces sp. strain LZ35 hexacosalactone biosynthetic gene cluster, complete sequence; and ABC transporter (hcl18), PKS (hcl19), PKS (hcl20), acyl carrier protein (hcl21), alpha/beta hydrolase (hcl22), glycosyltransferase (hcl23), glycosyltransferase (hcl24), permease (hcl25), TIGR03943 family protein (hcl26), SDR family oxidoreductase (hcl27), glycosyl hydrolase (hcl28), amidase domain-containing protein (hcl29), cytochrome P450 (hcl30), etR/AcrR family transcriptional regulator (hcl31), PucR family transcriptional regulator (hcl32), glutathionyl-hydroquinone reductase (hcl33), HlyD family efflux transporter (hcl34), ABC transporter (hcl35), ABC transporter (hcl36), and MFS transporter (hcl37) genes, complete cds	T1PKS.hglE-KS	PKSother	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002504	BGC0002504	Nocardiopsis sp. nocardiopsistin biosynthetic gene cluster, complete sequence	PKS-like.T2PKS	PKSother	Nocardiopsis sp.	Bacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Nocardiopsis,unclassified Nocardiopsis
BGC0002505	BGC0002505	Xenoacremonium sp. BF-2018a xenoacremone A gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Xenoacremonium sp. BF-2018a	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Xenoacremonium,unclassified Xenoacremonium
BGC0002506	BGC0002506	Streptomyces sp. FXJ8.102 piloquinone gene cluster, complete sequence	T2PKS	PKSother	Streptomyces sp. FXJ8.102	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002509	BGC0002509	Streptomyces sp. strain S001 montamide biosynthetic gene cluster, partial sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002514	BGC0002514	Streptomyces sampsonii strain SCSIO 054 julichrome biosynthetic gene cluster, complete sequence	T2PKS	PKSother	Streptomyces sampsonii	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces albidoflavus group
BGC0002520	BGC0002520	Micromonospora sp. AK-AN57 DNA, biosynthetic gene cluster for quinolidomicin A	NRPS-like.T1PKS.NRPS	PKS-NRP_Hybrids	Micromonospora sp.	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,unclassified Micromonospora
BGC0002532	BGC0002532	Anabaena cylindrica PCC 7122 DNA, nearly complete genome	T1PKS.NRPS	PKS-NRP_Hybrids	Anabaena cylindrica PCC 7122	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Anabaena
BGC0002533	BGC0002533	Photobacterium damselae subsp. piscicida DI21 plasmid pPHDP70, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Photobacterium damselae subsp. piscicida DI21	Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium
BGC0002538	BGC0002538	Chaetomium olivaceum strain SD-80A haetolivacine biosynthetic gene cluster, partial sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Chaetomium olivaceum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Sordariales,Chaetomiaceae,Chaetomium
BGC0002539	BGC0002539	Discosia rubi chaetoglobosin P biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Discosia rubi	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariomycetidae,Xylariales,Sporocadaceae,Discosia
BGC0002540	BGC0002540	Streptomyces hygrospinosus subsp. beijingensis strain CGMCC 4.1123 tetramycin biosynthetic gene cluster, complete sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Streptomyces hygrospinosus subsp. beijingensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002542	BGC0002542	UNVERIFIED: Moorena bouillonii bAprat14 hypothetical protein-like gene, partial sequence; ISAs 1 family transposase, membrane protein, and hypothetical protein genes, complete cds; and apratoxin A gene cluster, complete sequence	T1PKS.PKS-like.NRPS	PKS-NRP_Hybrids	Moorena bouillonii bAprat14	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Oscillatoriaceae,Moorena
BGC0002546	BGC0002546	Chaetomium globosum strain E-C-2 PKS-NRPS hybrid gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Chaetomium globosum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Sordariales,Chaetomiaceae,Chaetomium
BGC0002552	BGC0002552	Amycolatopsis sp. CP2808	NRPS-like.T1PKS	PKS-NRP_Hybrids	Amycolatopsis sp. CP2808	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,unclassified Amycolatopsis
BGC0002556	BGC0002556	Streptomyces sp. strain CPCC 204980	T2PKS	PKSother	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002558	BGC0002558	Streptomyces sp. BYK-11038 DNA, scopranone biosynthetic gene cluster, complete sequence	T1PKS.PKS-like	PKSother	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002561	BGC0002561	Streptomyces sp. strain NA04227 arabinose ABC transporter permease, hypothetical protein, and RNA polymerase subunit sigma genes, complete cds; spz gene cluster, complete sequence; and YdcF family protein and N-acetyltransferase genes, complete cds	T3PKS.phenazine	Others	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002570	BGC0002570	Pseudomonas syringae pv. tomato str. DC3000, complete genome	T1PKS.NRPS	PKS-NRP_Hybrids	Pseudomonas syringae pv. tomato str. DC3000	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0002597	BGC0002597	Nodularia sp. LEGE 06071 genomic sequence, sequence	NRPS-like.T1PKS.NRPS	PKS-NRP_Hybrids	Nodularia sp. LEGE 06071	Bacteria,Cyanobacteria,Nostocales,Aphanizomenonaceae,Nodularia
BGC0002598	BGC0002598	Aspergillus westerdijkiae culture ITEM:17414 ochratoxin biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Aspergillus westerdijkiae	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002605	BGC0002605	Aspergillus carbonarius culture ITEM:5010 ochratoxin A biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Aspergillus carbonarius	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002606	BGC0002606	Aspergillus niger culture CBS:513.88 ochratoxin A biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Aspergillus niger	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0002607	BGC0002607	Aspergillus westerdijkiae culture CECT:2948 ochratoxin A biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Aspergillus westerdijkiae	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002613	BGC0002613	Vibrio neptunius strain PP-145.98 NODE_21_length_102738_cov_40.499635, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Vibrio neptunius	Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio
BGC0002623	BGC0002623	Microcystis aeruginosa LEGE 91341 NODE_87_length_29421_cov_24.0279, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Microcystis aeruginosa LEGE 91341	Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Microcystaceae,Microcystis
BGC0002624	BGC0002624	Fischerella sp. PCC 9431 Fis9431DRAFT_Scaffold1.2, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Fischerella sp. PCC 9431	Bacteria,Cyanobacteria,Nostocales,Hapalosiphonaceae,Fischerella
BGC0002625	BGC0002625	Desmonostoc muscorum LEGE 12446 1_(reversed), whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Desmonostoc muscorum LEGE 12446	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Desmonostoc
BGC0002636	BGC0002636	Streptomyces sp. strain ID63040 aklanonic acid methyltransferase (dnrC), putative HTH-type transcriptional regulator (DICBBHBG_00002), phenyloxazoline synthase (mbtB), 3-oxoacyl-[acyl-carrier-protein] synthase 3 (fabH), response regulator MprA (mprA), phenazine biosynthesis protein PhzB 2 (phzB2), phospho-2-dehydro-3-deoxyheptonate aldolase (aroH), phenazine biosynthesis protein PhzD (phzD), anthranilate synthase component 1, pyocyanine specific (phnA), trans-2,3-dihydro-3-hydroxyanthranilate isomerase (phzF), phenazine biosynthesis protein PhzG (phzG), tyrocidine synthase 3 (tycC), mitomycin radical oxidase (mcrA), hypothetical protein (DICBBHBG_00014), hypothetical protein (DICBBHBG_00015), hypothetical protein (DICBBHBG_00016), s-adenosylmethionine synthase (metK), adenosine kinase (adoK), 5,10-methylenetetrahydrofolate reductase (metF), linear gramicidin synthase subunit B (lgrB), phthiocerol synthesis polyketide synthase type I PpsE (ppsE_1), thioesterase PikA5 (pikAV), aldo-keto reductase IolS (iolS), phthiocerol/phenolphthiocerol synthesis polyketide synthase type I PpsE (ppsE_2), crotonyl-CoA reductase (ccr), long-chain-fatty-acid--AMP ligase FadD26 (DICBBHBG_00026), HTH-type transcriptional regulator GltC (gltC), cytochrome bd ubiquinol oxidase subunit 1 (cydA), and cytochrome bd-I ubiquinol oxidase subunit 2 (cydB) genes, complete cds	T1PKS.PKS-like.phenazine	Others	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002648	BGC0002648	Shewanella sp. N2AIL NODE_1_length_367280_cov_46.221390, whole genome shotgun sequence	PUFA.hglE-KS	Others	Shewanella sp. N2AIL	Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella
BGC0002649	BGC0002649	Amycolatopsis sp. EV170708-02-1 chromosome	T1PKS.NRPS	PKS-NRP_Hybrids	Amycolatopsis sp. EV170708-02-1	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,unclassified Amycolatopsis
BGC0002671	BGC0002671	Verrucosispora sp. DUF262 domain-containing protein and hypothetical protein genes, complete cds; kendomycin B biosynthetic gene cluster, complete sequence; and hypothetical protein genes, complete cds	NRPS-like.T1PKS.T3PKS	PKS-NRP_Hybrids	Verrucosispora sp.	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Verrucosispora,unclassified Verrucosispora
BGC0002672	BGC0002672	Saccharothrix sp. strain D09 saccharothrixins D-M biosynthetic gene cluster, partial sequence	T2PKS	PKSother	Saccharothrix sp.	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharothrix
BGC0002675	BGC0002675	Pseudoalteromonas rubra strain S4059 chromosome 1, complete sequence	prodigiosin	PKSother	Pseudoalteromonas rubra	Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas
BGC0002677	BGC0002677	Nostoc punctiforme PCC 73102 strain ATCC 29133 chromosome, complete genome	NRPS-like.T1PKS	PKS-NRP_Hybrids	Nostoc punctiforme PCC 73102	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0002687	BGC0002687	Massilia sp. NR 4-1, complete genome	T1PKS.NRPS	PKS-NRP_Hybrids	Massilia sp. NR 4-1	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia group,Massilia
BGC0002697	BGC0002697	Streptomyces cattleya DSM 46488, complete genome	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces cattleya NRRL 8057 = DSM 46488	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002712	BGC0002712	Streptomyces yanglinensis strain CGMCC 4.2023 genome assembly, contig: Ga0079899_118, whole genome shotgun sequence	T2PKS	PKSother	Streptomyces yanglinensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002715	BGC0002715	Photorhabdus laumondii subsp. laumondii strain TT01 chromosome, complete genome	T1PKS.NRPS	PKS-NRP_Hybrids	Photorhabdus laumondii subsp. laumondii	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Photorhabdus
BGC0002732	BGC0002732	Streptosporangium roseum DSM 43021, complete genome	T2PKS	PKSother	Streptosporangium roseum DSM 43021	Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Streptosporangium
BGC0002734	BGC0002734	Aspergillus terreus NIH2624 scaffold_5 genomic scaffold, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Aspergillus terreus NIH2624	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
