BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0001712	BGC0001712	Aspergillus steynii IBT 23096 P170scaffold_7, whole genome shotgun sequence	NRPS-like.indole	Others	Aspergillus steynii IBT 23096	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0001715	BGC0001715	Bacillus circulans Octapeptin operon, strain ATCC 31805	NRPS	NRPS	Niallia circulans	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Niallia
BGC0001716	BGC0001716	Xenorhabdus nematophila AN6/1 genome assembly XNC2, chromosome : I	NRPS	NRPS	Xenorhabdus nematophila AN6/1	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus
BGC0001717	BGC0001717	Penicillium simplicissimum DNA, okaramine biosynthetic gene cluster, complete sequence, isolate: AK-40	indole.NRPS	Others	Penicillium simplicissimum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0001718	BGC0001718	Aspergillus aculeatus ATCC 16872 unplaced genomic scaffold ASPACscaffold_5, whole genome shotgun sequence	indole.NRPS	Others	Aspergillus aculeatus ATCC 16872	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0001721	BGC0001721	Burkholderia cepacia strain 89 ornibactin biosynthetic gene cluster, partial sequence	NRPS	NRPS	Burkholderia cepacia	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cepacia complex
BGC0001724	BGC0001724	Penicillium oxalicum 114-2 unplaced genomic scaffold scaffold_4, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Penicillium oxalicum 114-2	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0001726	BGC0001726	Streptomyces pactum strain SCSIO 02999 PTM biosynthetic gene cluster, complete sequence; and Xia gene cluster, partial sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces pactum	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001728	BGC0001728	Paenibacillus polymyxa E681, complete sequence	NRPS-like.NRPS.transAT-PKS	PKS-NRP_Hybrids	Paenibacillus polymyxa E681	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
BGC0001737	BGC0001737	Corallococcus coralloides strain Ccc1071 phenalamide biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Corallococcus coralloides	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Corallococcus
BGC0001738	BGC0001738	Pyrenochaetopsis sp. RK10-F058 DNA, phomasetin biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Pyrenochaetopsis sp.	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Pyrenochaetopsidaceae,Pyrenochaetopsis,unclassified Pyrenochaetopsis
BGC0001740	BGC0001740	Streptomyces avermitilis DNA, gene cluster for phthoxazolin biosynthesis, strain: KA-320	NRPS-like.NRPS.transAT-PKS	PKS-NRP_Hybrids	Streptomyces avermitilis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001741	BGC0001741	Phyllosticta cirsii phyllostictine gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Phyllosticta cirsii	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Dothideomycetes incertae sedis,Botryosphaeriales,Phyllostictaceae,Phyllosticta
BGC0001748	BGC0001748	Nostoc sp. CENA543 pseudospumigin gene cluster, complete sequence	NRPS-like.NRPS	NRPS	Nostoc sp. CENA543	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0001750	BGC0001750	Nannocystis pusilla strain Ari7 pyrronazol biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Nannocystis pusilla	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystineae,Nannocystaceae,Nannocystis
BGC0001751	BGC0001751	Pyxidicoccus sp. MCy9557 transposase, HTH domain containing protein, and transposase genes, complete cds; pyxipyrrolone biosynthetic gene cluster, complete sequence; and endonuclease/exonuclease, sugar O-acetyltransferase, and sugar ABC transporter substrate binding protein genes, complete cds	PKS-like.NRPS.transAT-PKS	PKS-NRP_Hybrids	Pyxidicoccus sp. MCy9557	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Pyxidicoccus,unclassified Pyxidicoccus
BGC0001752	BGC0001752	Streptomyces roseifaciens strain MBT76 scaffold_3, whole genome shotgun sequence	NRPS	NRPS	Streptomyces roseifaciens	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001758	BGC0001758	Mycetohabitans rhizoxinica HKI 454 plasmid pBRH01, complete sequence	NRPS	NRPS	Mycetohabitans rhizoxinica HKI 454	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Mycetohabitans
BGC0001759	BGC0001759	Amycolatopsis sp. strain Hca4	NRPS-like.T1PKS	PKS-NRP_Hybrids	Amycolatopsis sp.	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,unclassified Amycolatopsis
BGC0001760	BGC0001760	Streptomyces rimosus subsp. rimosus ATCC 10970 contig00030, whole genome shotgun sequence	NRPS	NRPS	Streptomyces rimosus subsp. rimosus ATCC 10970	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001763	BGC0001763	Streptomyces atratus DNA, ruf gene cluster for biosynthesis of rufomycin	T1PKS.NRPS.indole	Others	Streptomyces atratus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001764	BGC0001764	Streptomyces sp. SoC090715LN-17 DNA, orf0-orf50 for s56-p1 biosynthesis	NRPS-like.NRPS	NRPS	Streptomyces sp. SoC090715LN-17	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001767	BGC0001767	Salinispora pacifica CNY331 genomic scaffold C588DRAFT_scaffold00017.17, whole genome shotgun sequence	NRPS	NRPS	Salinispora pacifica CNY331	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Salinispora
BGC0001768	BGC0001768	Fusarium vanettenii 77-13-4 chromosome 7 genomic scaffold NECHAsca_22_chr7_11_0, whole genome shotgun sequence	NRPS	NRPS	Fusarium vanettenii 77-13-4	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium,Fusarium solani species complex,Fusarium vanettenii
BGC0001771	BGC0001771	Streptomyces sclerotialus strain NRRL ISP-5269 contig43.1, whole genome shotgun sequence	NRPS.butyrolactone	Others	Streptomyces sclerotialus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001772	BGC0001772	Anabaena sp. UHCC 0451 scytophycin gene cluster, complete sequence	NRPS-like.T1PKS.transAT-PKS	PKS-NRP_Hybrids	Anabaena sp. UHCC 0451	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Anabaena,unclassified Anabaena
BGC0001780	BGC0001780	Herpetosiphon sp. B060 siphonazole biosynthetic gene cluster, complete sequence	NRPS.transAT-PKS	PKS-NRP_Hybrids	Herpetosiphon sp. B060	Bacteria,Chloroflexi,Chloroflexia,Herpetosiphonales,Herpetosiphonaceae,Herpetosiphon,unclassified Herpetosiphon
BGC0001785	BGC0001785	Streptomyces spectabilis strain CCTCC M2017417	NRPS-like.T1PKS	PKS-NRP_Hybrids	Streptomyces spectabilis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001790	BGC0001790	Paraburkholderia acidicola strain ATCC 31363 sulfazecin monobactam biosynthetic gene cluster, complete sequence	NRPS-like.NRPS	NRPS	Paraburkholderia acidicola	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia
BGC0001791	BGC0001791	Gynuella sunshinyii YC6258 chromosome, complete genome	NRPS	NRPS	Gynuella sunshinyii YC6258	Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Gynuella
BGC0001792	BGC0001792	Streptomyces albidoflavus strain J1074, complete genome	NRPS	NRPS	Streptomyces albidoflavus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces albidoflavus group
BGC0001793	BGC0001793	Chaetothyriaceae sp. swainsonine biosynthesis gene cluster, complete sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Chaetothyriaceae sp.	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Chaetothyriomycetidae,Chaetothyriales,Chaetothyriaceae,unclassified Chaetothyriaceae
BGC0001794	BGC0001794	Alternaria oxytropis swainsonine biosynthesis gene cluster, complete sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Alternaria oxytropis	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Pleosporaceae,Alternaria
BGC0001796	BGC0001796	Brevibacillus laterosporus DSM 25 chromosome, complete genome	NRPS	NRPS	Brevibacillus laterosporus DSM 25	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus
BGC0001800	BGC0001800	Candidatus Entotheonella serta isolate TSWB1 polyketide synthase (tnaA), polyketide synthase (tnaB), polyketide synthase / nonribosomal peptide synthase hybrid (tnaC), putative dioxygenase (tnaD), putative nonribosomal peptide synthase (tnaE), nonribosomal peptide synthase (tnaF), putative monooxygenase (tnaG), nonribosomal peptide synthase-like protein (tnaE), glycosyltransferase (tnaI), DUF2063-containing hypothetical protein, hypothetical protein, putative dehydrogenase, and transport protein genes, complete cds; and transport protein gene, partial cds	RiPP-like.T1PKS.NRPS	Others	Candidatus Entotheonella serta	Bacteria,Nitrospinae/Tectomicrobia group,Candidatus Tectomicrobia,Candidatus Entotheonella
BGC0001801	BGC0001801	Streptomyces venezuelae ATCC 10712 complete genome	NRPS	NRPS	Streptomyces venezuelae ATCC 10712	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001806	BGC0001806	Pseudomonas tolaasii strain KACC10082 tolaasin biosynthesis gene cluster, partial sequence	NRPS	NRPS	Pseudomonas tolaasii	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001807	BGC0001807	Streptomyces pactum strain SCSIO 02999 ABC-type transport protein, transcriptional regulator, and oxidoreductase genes, complete cds; totopensamide gene cluster, complete sequence; and efflux permease and hypothetical protein genes, complete cds	NRPS-like.T1PKS.NRPS.T3PKS	PKS-NRP_Hybrids	Streptomyces pactum	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001813	BGC0001813	Streptomyces sp. NRRL WC-3703 contig80.1, whole genome shotgun sequence	PKS-like.NRPS	PKS-NRP_Hybrids	Streptomyces sp. NRRL WC-3703	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001814	BGC0001814	Streptomyces sp. KCB13F003	NRPS.betalactone	Others	Streptomyces sp. KCB13F003	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001816	BGC0001816	Shuttle vector AtFAC9J20, complete sequence	NRPS-like.T1PKS.NRPS	PKS-NRP_Hybrids	Shuttle vector AtFAC9J20	other sequences,artificial sequences,vectors
BGC0001818	BGC0001818	Streptomyces sp. SANK 60404 DNA, metabolite biosynthetic gene cluster (vzb0-vzb45 genes), complete cds	NRPS-like.NRPS	NRPS	Streptomyces sp. SANK 60404	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001819	BGC0001819	Streptomyces venezuelae strain NRRL B-65442 chromosome	NRPS-like.T1PKS.T3PKS	PKS-NRP_Hybrids	Streptomyces venezuelae	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001820	BGC0001820	Gliocladium sp. strain XZC04-CC-302 verticillins biosynthetic gene cluster sequence	NRPS	NRPS	Gliocladium sp.	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreales incertae sedis,Gliocladium,unclassified Gliocladium
BGC0001822	BGC0001822	Cystobacter sp. strain Cb vi35 vioprolide biosynthetic gene cluster, complete sequence	NRPS	NRPS	Cystobacter sp.	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Archangiaceae,Cystobacter,unclassified Cystobacter
BGC0001823	BGC0001823	Streptomyces sp. CB02120-2	NRPS.transAT-PKS	PKS-NRP_Hybrids	Streptomyces sp. CB02120-2	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001824	BGC0001824	Xenorhabdus beddingii strain DSM 4764 Xbed_10, whole genome shotgun sequence	NRPS	NRPS	Xenorhabdus beddingii	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus
BGC0001825	BGC0001825	Xenorhabdus nematophila AN6/1 genome assembly XNC2, chromosome : I	NRPS	NRPS	Xenorhabdus nematophila AN6/1	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus
BGC0001826	BGC0001826	Xenorhabdus sp. KJ12.1 Xekj_32, whole genome shotgun sequence	NRPS	NRPS	Xenorhabdus sp. KJ12.1	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus,unclassified Xenorhabdus
BGC0001829	BGC0001829	Streptomyces chromofuscus TMC-86A operon, strain ATCC49982	NRPS-like.T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces chromofuscus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001833	BGC0001833	Burkholderia gladioli strain Lv-StA_HKI0739 icosalide NRPS (icoS) gene, complete cds	NRPS	NRPS	Burkholderia gladioli	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
BGC0001834	BGC0001834	Cystobacter sp. SBCb004 argyrin biosynthetic gene cluster, complete sequence	NRPS	NRPS	Cystobacter sp. SBCb004	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Archangiaceae,Cystobacter,unclassified Cystobacter
BGC0001838	BGC0001838	Pseudomonas putida strain RW10S2 sigma-54-dependent transcriptional regulator, acyl-COA dehydrogenase, and FMN reductase genes, complete cds; and WLIP production gene cluster 2, complete sequence	NRPS	NRPS	Pseudomonas putida	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001840	BGC0001840	TPA_exp: Streptomyces sp. NRRL S-325, complete sequence	NRPS	NRPS	Streptomyces sp. NRRL S-325	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001841	BGC0001841	TPA_exp: Amycolatopsis jejuensis detoxin P1,P2,P3 biosynthetic gene cluster, complete sequence	NRPS	NRPS	Amycolatopsis jejuensis	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis
BGC0001842	BGC0001842	Pseudomonas fluorescens Pf0-1, complete genome	NRPS	NRPS	Pseudomonas fluorescens Pf0-1	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001843	BGC0001843	Paenibacillus sp. M-152 chromosome, complete genome	NRPS	NRPS	Paenibacillus sp. M-152	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
BGC0001844	BGC0001844	Mycetohabitans rhizoxinica HKI 454 plasmid pBRH01, complete sequence	NRPS	NRPS	Mycetohabitans rhizoxinica HKI 454	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Mycetohabitans
BGC0001845	BGC0001845	Streptomyces sp. CBMAI 2042 A979_AS2_SC1, whole genome shotgun sequence	T1PKS.PKS-like.NRPS.transAT-PKS	PKS-NRP_Hybrids	Streptomyces sp. CBMAI 2042	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001846	BGC0001846	Streptomyces sp. CBMAI 2042 A979_AS2_SC1, whole genome shotgun sequence	NRPS	NRPS	Streptomyces sp. CBMAI 2042	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001853	BGC0001853	Streptomyces argillaceus genomic DNA containing lrg region, strain ATCC 12956	NRPS-like.NRPS.transAT-PKS	PKS-NRP_Hybrids	Streptomyces argillaceus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001856	BGC0001856	Streptomyces caniferus caniferolides gene cluster, partial sequence	NRPS-like.T1PKS.PKS-like	PKS-NRP_Hybrids	Streptomyces caniferus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001857	BGC0001857	Aspergillus burnettii strain FRR 5400 burnettramic acid biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Aspergillus burnettii	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001873	BGC0001873	Xenorhabdus szentirmaii DSM 16338 Xsze_2, whole genome shotgun sequence	NRPS	NRPS	Xenorhabdus szentirmaii DSM 16338	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus
BGC0001874	BGC0001874	Aspergillus flavus strain CA28 cyclopiazonic acid gene cluster, complete sequence	T1PKS.NRPS.indole	Others	Aspergillus flavus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0001876	BGC0001876	Thalassospira sp. CNJ-328 thalassospiramide gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Thalassospira sp. CNJ-328	Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Thalassospiraceae,Thalassospira,unclassified Thalassospira
BGC0001877	BGC0001877	Streptomyces sp. ISID311 NODE_1_length_870511_cov_42.204497, whole genome shotgun sequence	oligosaccharide.butyrolactone.NRPS-like.T1PKS.PKS-like	Others	Streptomyces sp. ISID311	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001878	BGC0001878	TPA_exp: Streptomyces sp. NRRL B-1347 detoxin N2,N3 biosynthetic gene cluster, complete sequence	NRPS	NRPS	Streptomyces sp. NRRL B-1347	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001881	BGC0001881	Pyricularia grisea strain NI980 phytotoxin pyrichalasin H5 gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Pyricularia grisea	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Magnaporthales,Pyriculariaceae,Pyricularia
BGC0001884	BGC0001884	TPA_exp: Fischerella sp. PCC 9339 aranazole biosynthetic gene cluster, complete sequence	NRPS-like.T1PKS.NRPS	PKS-NRP_Hybrids	Fischerella sp. PCC 9339	Bacteria,Cyanobacteria,Nostocales,Hapalosiphonaceae,Fischerella
BGC0001885	BGC0001885	TPA_exp: Streptomyces sp. NRRL F-4335 oxazolepoxidomycin biosynthetic gene cluster, complete sequence	NRPS-like.NRPS.transAT-PKS	PKS-NRP_Hybrids	Streptomyces sp. NRRL F-4335	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001890	BGC0001890	Vibrio campbellii ATCC BAA-1116 chromosome I, complete sequence	NRPS	NRPS	Vibrio campbellii ATCC BAA-1116	Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio
BGC0001891	BGC0001891	Ruminiclostridium cellulolyticum H10 chromosome, complete genome	thioamide-NRP	NRPS	Ruminiclostridium cellulolyticum H10	Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Ruminiclostridium
BGC0001902	BGC0001902	Myxococcus virescens strain ST200611 bengamide biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Myxococcus virescens	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0001918	BGC0001918	Streptomyces sp. ML55 DNA, JBIR-06 biosynthesis gene cluster	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001919	BGC0001919	Streptomyces orinoci NBRC 13466 DNA, neoantimycin biosynthesis gene cluster	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces orinoci	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001923	BGC0001923	Acremonium egyptiacum F-1392 DNA, ascochlorin biosynthesis gene cluster, complete sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Acremonium egyptiacum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreales incertae sedis,Acremonium
BGC0001941	BGC0001941	Myxococcus fulvus strain SBMx132 fulvuthiacene biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Myxococcus fulvus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0001942	BGC0001942	Streptomyces paromomycinus malonomycin biosynthetic gene cluster, complete sequence	NRPS-like.NRPS	NRPS	Streptomyces paromomycinus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001945	BGC0001945	Myxococcus sp. strain MCy10608	NRPS	NRPS	Myxococcus sp.	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus,unclassified Myxococcus
BGC0001950	BGC0001950	Cylindrospermum moravicum CCALA 993 puwainaphycin and minutissamide lipopeptide gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Cylindrospermum moravicum CCALA 993	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Cylindrospermum
BGC0001951	BGC0001951	Cylindrospermum alatosporum CCALA 994 puwainaphycin and minutissamide lipopeptide gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Cylindrospermum alatosporum CCALA 994	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Cylindrospermum
BGC0001952	BGC0001952	Anabaena minutissima UTEX B 1613 puwainaphycin and minutissamide lipopeptide gene cluster, complete sequence	NRPS-like.T1PKS.NRPS	PKS-NRP_Hybrids	Anabaena minutissima UTEX B 1613	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Anabaena
